F9-307;307;4 March 2024 23:56;F9  B5 B1073.13;Cape Canaveral , SLC‑40;Starlink Group 6-41 (23 satellites);~17,100 kg (37,700 lb);LEO;SpaceX;Success;Success ( ASOG );An East Coast v2 mini Starlink launch to their Generation 2 network. SpaceX set a new record for the shortest time between two Falcon launches at 1 hour and 51 minutes. The previous record time was 2 hours and 54 minutes, set between the  USSF-52 ( Boeing X-37 B OTV-7 ) and Starlink Group 6–36 missions on December 29, 2023. Thus for the first time, SpaceX launch operations for a mission coincided with that of a preceding launch (in this case, payload deployment of Transporter-10 :(53 payloads SmallSat Rideshare) . It is a new record for the shortest time between three Falcon launches at 20 hours and 3 minutes. The previous record time was 23 hours and 4 minutes, set between flights 298 and 300 on 14/15 February 2024.;
F9-308;308;10 March 2024 23:05;F9  B5 B1077.11;Cape Canaveral , SLC‑40;Starlink Group 6-43 (23 satellites);~17,100 kg (37,700 lb);LEO;SpaceX;Success;Success ( JRTI );An East Coast v2 mini Starlink launch to their Generation 2 network.;
F9-309;309;11 March 2024 04:09;F9  B5 B1063.17;Vandenberg , SLC‑4E;Starlink Group 7-17 (23 satellites);~17,100 kg (37,700 lb);LEO;SpaceX;Success;Success ( OCISLY );A West Coast v2 mini Starlink launch to their Generation 2 network. First time 23 Starlinks v2 minis are launched from Vandenberg.;
F9-310;310;16 March 2024 00:21;F9  B5 B1062.19;Kennedy , LC‑39A;Starlink Group 6-44 (23 satellites);~17,100 kg (37,700 lb);LEO;SpaceX;Success;Success ( ASOG );An East Coast v2 mini Starlink launch to their Generation 2 network.;
F9-311;311;19 March 2024 02:28;F9  B5 B1075.10;Vandenberg , SLC‑4E;Starlink Group 7-16 (20 satellites) + 2 Starshield satellites;~16,100 kg (35,500 lb);LEO;SpaceX;Success;Success ( OCISLY );A West Coast v2 mini Starlink launch to their Generation 2 network. Two  SpaceX Starshield satellites as rideshare.;
F9-312;312;21 March 2024 20:55;F9  B5 B1080.6;Cape Canaveral , SLC‑40;SpaceX CRS-30 ( Dragon C209.4 );2,721 kg (5,999 lb);LEO ( ISS );NASA ( CRS );Success;Success ( LZ‑1 );Six additional  CRS-2 missions for Dragon 2 were announced in March 2022, resupplying the ISS until 2026. First launch of Dragon 2 from SLC-40.;
F9-313;313;24 March 2024 03:09;F9  B5 B1060.19;Kennedy , LC‑39A;Starlink Group 6-42 (23 satellites);~17,100 kg (37,700 lb);LEO;SpaceX;Success;Success ( JRTI );An East Coast v2 mini Starlink launch to their Generation 2 network.;
F9-314;314;25 March 2024 23:42;F9  B5 B1078.8;Cape Canaveral , SLC‑40;Starlink Group 6-46 (23 satellites);~17,100 kg (37,700 lb);LEO;SpaceX;Success;Success ( ASOG );An East Coast v2 mini Starlink launch to their Generation 2 network. Least time taken between landing and port's arrival at 50 hours and fastest turnaround of a pad switching from Dragon to Fairing mission, that was completed in 4 days.;
F9-315;315;30 March 2024 21:52;F9  B5 B1076.12;Kennedy , LC‑39A;Eutelsat 36D;5,000 kg (11,000 lb);GTO;Eutelsat;Success;Success ( JRTI );Television broadcast satellite. First time SpaceX completed 11 Falcon launches in a calendar month.;
F9-316;316;31 March 2024 01:30;F9  B5 B1067.18;Cape Canaveral , SLC‑40;Starlink Group 6-45 (23 satellites);~17,100 kg (37,700 lb);LEO;SpaceX;Success;Success ( ASOG );An East Coast v2 mini Starlink launch to their Generation 2 network. This marks the first time SpaceX has completed 12 Falcon launches in a calendar month.;
F9-317;317;2 April 2024 02:30;F9  B5 B1071.15;Vandenberg , SLC‑4E;Starlink Group 7-18 (22 satellites);~16,700 kg (36,800 lb);LEO;SpaceX;Success;Success ( OCISLY );A West Coast v2 mini Starlink launch to their Generation 2 network.;
F9-318;318;5 April 2024 09:12;F9  B5 B1069.14;Cape Canaveral , SLC‑40;Starlink Group 6-47 (23 satellites);~17,100 kg (37,700 lb);LEO;SpaceX;Success;Success ( ASOG );An East Coast v2 mini Starlink launch to their Generation 2 network.;
F9-319;319;7 April 2024 02:25;F9  B5 B1081.6;Vandenberg , SLC‑4E;Starlink Group 8-1 (21 satellites);~16,800 kg (37,000 lb);LEO;SpaceX;Success;Success ( OCISLY );A West Coast v2 mini Starlink launch to their Generation 2 network. Including six satellites with direct-to-cell connectivity.;
F9-320;320;7 April 2024 23:16;F9  B5 B1073.14;Kennedy , LC‑39A;Bandwagon-1 (11 payload smallsat rideshare);Unknown;LEO;Various;Success;Success ( LZ‑1 );Dedicated SmallSat Rideshare mission to 45° inclination, 550–600 km (340–370 mi) altitude. The mission includes flight 2 of 425 Project SAR satellite, a military satellite of South Korea with a mass of ~800 kg (1,800 lb).;
F9-321;321;10 April 2024 05:40;F9  B5 B1083.2;Cape Canaveral , SLC‑40;Starlink Group 6-48 (23 satellites);~17,100 kg (37,700 lb);LEO;SpaceX;Success;Success ( JRTI );An East Coast v2 mini Starlink launch to their Generation 2 network.;
F9-322;322;11 April 2024 14:25;F9  B5 B1082.3;Vandenberg , SLC‑4E;USSF-62 ( WSF-M 1 );1,200 kg (2,600 lb);SSO;USSF;Success;Success ( LZ‑4 );Launch part of Phase 2 US Space Force contract awarded in 2022. Mission will launch the first  Weather System Follow-on Microwave weather satellite, which will replace the aging Defense Meteorological Satellite Program satellites.;
F9-323;323;13 April 2024 01:40;F9  B5 B1062.20;Cape Canaveral , SLC‑40;Starlink Group 6-49 (23 satellites);~17,100 kg (37,700 lb);LEO;SpaceX;Success;Success ( ASOG );An East Coast v2 mini Starlink launch to their Generation 2 network. First booster to fly for the 20th time, new record.;
F9-324;324;17 April 2024 21:26;F9  B5 B1077.12;Kennedy , LC‑39A;Starlink Group 6-51 (23 satellites);~17,100 kg (37,700 lb);LEO;SpaceX;Success;Success ( JRTI );An East Coast v2 mini Starlink launch to their Generation 2 network.;
F9-325;325;18 April 2024 22:40;F9  B5 B1080.7;Cape Canaveral , SLC‑40;Starlink Group 6-52 (23 satellites);~17,100 kg (37,700 lb);LEO;SpaceX;Success;Success ( ASOG );An East Coast v2 mini Starlink launch to their Generation 2 network.;
F9-326;326;23 April 2024 22:17;F9  B5 B1078.9;Cape Canaveral , SLC‑40;Starlink Group 6-53 (23 satellites);~17,100 kg (37,700 lb);LEO;SpaceX;Success;Success ( JRTI );An East Coast v2 mini Starlink launch to their Generation 2 network. 300th Falcon booster landing, including both Falcon 9 and Falcon Heavy boosters.;
F9-327;327;28 April 2024 00:34;F9  B5 B1060.20;Kennedy , LC‑39A;Galileo -L12 ( FOC FM25 & FM27 );1,600 kg (3,500 lb);MEO;ESA;Success;No attempt;First Galileo satellites booked on a US rocket following delays to the European  Ariane 6 program. The booster was expended on this mission due to the performance needed to get the payload to the desired 23,616 km orbit.;
F9-328;328;28 April 2024 22:08;F9  B5 B1076.13;Cape Canaveral , SLC‑40;Starlink Group 6-54 (23 satellites);~17,100 kg (37,700 lb);LEO;SpaceX;Success;Success ( JRTI );An East Coast v2 mini Starlink launch to their Generation 2 network. 300th consecutive successful Falcon 9 launch.;
F9-329;329;2 May 2024 18:36;F9  B5 B1061.20;Vandenberg , SLC‑4E;WorldView Legion 1 & 2 (2 satellites);1,500 kg (3,300 lb);SSO;Maxar Technologies;Success;Success ( LZ‑4 );Two  Maxar Technologies satellites built by subsidiary SSL for subsidiary DigitalGlobe . Ninth flight with short nozzle second stage which has lower production cost and faster build time, but is only suitable for missions with lower performance requirements.;
F9-330;330;3 May 2024 02:37;F9  B5 B1067.19;Cape Canaveral , SLC‑40;Starlink Group 6-55 (23 satellites);~17,100 kg (37,700 lb);LEO;SpaceX;Success;Success ( ASOG );An East Coast v2 mini Starlink launch to their Generation 2 network.;
F9-331;331;6 May 2024 18:14;F9  B5 B1069.15;Cape Canaveral , SLC‑40;Starlink Group 6-57 (23 satellites);~17,100 kg (37,700 lb);LEO;SpaceX;Success;Success ( JRTI );An East Coast v2 mini Starlink launch to their Generation 2 network.;
F9-332;332;8 May 2024 18:42;F9  B5 B1083.3;Kennedy , LC‑39A;Starlink Group 6-56 (23 satellites);~17,100 kg (37,700 lb);LEO;SpaceX;Success;Success ( ASOG );An East Coast v2 mini Starlink launch to their Generation 2 network.;
F9-333;333;10 May 2024 04:30;F9  B5 B1082.4;Vandenberg , SLC‑4E;Starlink Group 8-2 (20 satellites);~16,300 kg (35,900 lb);LEO;SpaceX;Success;Success ( OCISLY );A West Coast v2 mini Starlink launch to their Generation 2 network. Including 13 satellites with direct-to-cell connectivity.;
F9-334;334;13 May 2024 00:53;F9  B5 B1073.15;Cape Canaveral , SLC‑40;Starlink Group 6-58 (23 satellites);~17,100 kg (37,700 lb);LEO;SpaceX;Success;Success ( ASOG );An East Coast v2 mini Starlink launch to their Generation 2 network.;
F9-335;335;14 May 2024 18:39;F9  B5 B1063.18;Vandenberg , SLC‑4E;Starlink Group 8-7 (20 satellites);~16,300 kg (35,900 lb);LEO;SpaceX;Success;Success ( OCISLY );A West Coast v2 mini Starlink launch to their Generation 2 network. Including 13 satellites with direct-to-cell connectivity.;
F9-336;336;18 May 2024 00:32;F9  B5 B1062.21;Cape Canaveral , SLC‑40;Starlink Group 6-59 (23 satellites);~17,100 kg (37,700 lb);LEO;SpaceX;Success;Success ( ASOG );An East Coast v2 mini Starlink launch to their Generation 2 network. First booster to fly for the 21st time, new record.;
F9-337;337;22 May 2024 08:00;F9  B5 B1071.16;Vandenberg , SLC‑4E;NROL-146 (21  Starshield satellites);Unknown;SSO;Northrop Grumman / NRO;Success;Success ( OCISLY );The first of up to 6 launches of SpaceX/Northrop built  Starshield satellites for the National Reconnaissance Office.;
F9-338;338;23 May 2024 02:35;F9  B5 B1080.8;Cape Canaveral , SLC‑40;Starlink Group 6-62 (23 satellites);~17,100 kg (37,700 lb);LEO;SpaceX;Success;Success ( ASOG );An East Coast v2 mini Starlink launch to their Generation 2 network.;
F9-339;339;24 May 2024 02:45;F9  B5 B1077.13;Kennedy , LC‑39A;Starlink Group 6-63 (23 satellites);~17,100 kg (37,700 lb);LEO;SpaceX;Success;Success ( JRTI );An East Coast v2 mini Starlink launch to their Generation 2 network.;
F9-340;340;28 May 2024 14:24;F9  B5 B1078.10;Cape Canaveral , SLC‑40;Starlink Group 6-60 (23 satellites);~17,100 kg (37,700 lb);LEO;SpaceX;Success;Success ( ASOG );An East Coast v2 mini Starlink launch to their Generation 2 network.;
F9-341;341;28 May 2024 22:20;F9  B5 B1081.7;Vandenberg , SLC‑4E;EarthCARE;2,350 kg (5,180 lb);SSO;ESA;Success;Success ( LZ‑4 );EarthCARE (Cloud, Aerosol and Radiation Explorer) satellite is the sixth mission in ESA's Earth Explorer program. Tenth flight with short nozzle second stage which has lower production cost and faster build time, but is only suitable for missions with lower performance requirements. This marks the first time SpaceX has completed 13 Falcon launches in a calendar month.;
F9-342;342;1 June 2024 02:37;F9  B5 B1076.14;Cape Canaveral , SLC‑40;Starlink Group 6-64 (23 satellites);~17,100 kg (37,700 lb);LEO;SpaceX;Success;Success ( ASOG );An East Coast v2 mini Starlink launch to their Generation 2 network. Fastest landing-to-landing turnaround of a drone ship, with  A Shortfall of Gravitas having serviced the previous Starlink launch only 84 hours prior. First time SpaceX has completed 14 Falcon launches in a calendar month (assuming the launch took place on the evening of 31 May local time).;
F9-343;343;5 June 2024 02:16;F9  B5 B1067.20;Cape Canaveral , SLC‑40;Starlink Group 8-5 (20 satellites);~16,300 kg (35,900 lb);LEO;SpaceX;Success;Success ( JRTI );An East Coast v2 mini Starlink launch to their Generation 2 network. Including 13 satellites with direct-to-cell connectivity.;
F9-344;344;8 June 2024 01:56;F9  B5 B1069.16;Cape Canaveral , SLC‑40;Starlink Group 10-1 (22 satellites);~16,700 kg (36,800 lb);LEO;SpaceX;Success;Success ( ASOG );An East Coast v2 mini Starlink launch to their Generation 2 network. 300th Falcon 9 booster landing.;
F9-345;345;8 June 2024 12:58;F9  B5 B1061.21;Vandenberg , SLC‑4E;Starlink Group 8-8 (20 satellites);~16,300 kg (35,900 lb);LEO;SpaceX;Success;Success ( OCISLY );A West Coast v2 mini Starlink launch to their Generation 2 network. Including 13 satellites with direct-to-cell connectivity. Second booster to fly for the 21st time.;
F9-346;346;19 June 2024 03:40;F9  B5 B1082.5;Vandenberg , SLC‑4E;Starlink Group 9-1 (20 satellites);~16,300 kg (35,900 lb);LEO;SpaceX;Success;Success ( OCISLY );A West Coast v2 mini Starlink launch to their Generation 2 network. Including 13 satellites with direct-to-cell connectivity.;
F9-347;347;20 June 2024 21:35;F9  B5 B1080.9;Cape Canaveral , SLC‑40;Astra 1P;5,000 kg (11,000 lb);GTO;SES;Success;Success ( JRTI );A  SES satellite serving major broadcasters across Europe.;
F9-348;348;23 June 2024 17:15;F9  B5 B1078.11;Cape Canaveral , SLC‑40;Starlink Group 10-2 (22 satellites);~16,700 kg (36,800 lb);LEO;SpaceX;Success;Success ( ASOG );An East Coast v2 mini Starlink launch to their Generation 2 network. On June 14, a launch attempt was made but the vehicle suffered a launch abort seconds after engine ignition, a rare event. Due to launch abort, SpaceX replaced the problematic stage B1073 and replaced it with B1078.;
F9-349;349;24 June 2024 03:47;F9  B5 B1075.11;Vandenberg , SLC‑4E;Starlink Group 9–2 (20 satellites);~16,300 kg (35,900 lb);LEO;SpaceX;Success;Success ( OCISLY );A West Coast v2 mini Starlink launch to their Generation 2 network. Including 13 satellites with direct-to-cell connectivity.;
FH-010;FH 10;25 June 2024 21:26;Falcon Heavy B5  B1087 (core) | | B1072.1 (side) | B1086.1 (side);Kennedy , LC‑39A;GOES-U;5,000 kg (11,000 lb);GEO;NOAA;Success;No attempt | Success ( LZ‑1 ) | Success ( LZ‑2 );In September 2021, NASA awarded SpaceX a $152.5 million contract to provide launch services for the  GOES-U weather satellite. Fourth time a second stage featured Falcon medium coast mission-extension kit.;
F9-350;350;27 June 2024 11:14;F9  B5 B1062.22;Cape Canaveral , SLC‑40;Starlink Group 10-3 (23 satellites);~17,100 kg (37,700 lb);LEO;SpaceX;Success;Success ( JRTI );An East Coast v2 mini Starlink launch to their Generation 2 network. First booster to fly for the 22nd time, new record.;
F9-351;351;29 June 2024 03:14;F9  B5 B1081.8;Vandenberg , SLC‑4E;NROL-186 (~20  Starshield satellites);Unknown;SSO;NRO;Success;Success ( OCISLY );The second of up to 6 launches of SpaceX/ Northrop Grumman built Starshield satellites for the National Reconnaissance Office.;
F9-352;352;3 July 2024 08:55;F9  B5 B1073.16;Cape Canaveral , SLC‑40;Starlink Group 8-9 (20 satellites);~16,300 kg (35,900 lb);LEO;SpaceX;Success;Success ( ASOG );An East Coast v2 mini Starlink launch to their Generation 2 network. Including 13 satellites with direct-to-cell connectivity. 100th Starlink satellites with direct-to-cell connectivity.;
F9-353;353;8 July 2024 23:30;F9  B5 B1076.15;Cape Canaveral , SLC‑40;Türksat 6A;4,250 kg (9,370 lb);GTO;Türksat;Success;Success ( JRTI );First domestically produced Turkish communications satellite.;
F9-354;354;12 July 2024 02:35;F9  B5 B1063.19;Vandenberg , SLC‑4E;Starlink Group 9-3 (20 satellites);~16,300 kg (35,900 lb);LEO;SpaceX;Failure;Success ( OCISLY );A West Coast v2 mini Starlink launch to their Generation 2 network, including 13 satellites with direct-to-cell connectivity, that failed to reach orbit. The mission experienced a failure of its second stage. While the initial burn proceeded as planned, a subsequent liquid oxygen leak led to engine disintegration during a planned second burn. Without the additional burn, all Starlink satellites were lost due to atmospheric drag. The incident marked the first Falcon 9 Block 5 failure since its introduction, ending a streak of 325 consecutive successful Falcon 9 launches following the pre-flight anomaly of AMOS-6 . The FAA initiated a mishap investigation, grounding Falcon 9 launches until concluding that no public safety risks were present. The rocket was cleared to resume flight on 25 July 2024, though the overall investigation remained open.;
F9-355;355;27 July 2024 05:45;F9  B5 B1069.17;Kennedy , LC‑39A;Starlink Group 10-9 (23 satellites);~17,100 kg (37,700 lb);LEO;SpaceX;Success;Success ( JRTI );An East Coast v2 mini Starlink launch to their Generation 2 network. Return-to-flight mission.;
F9-356;356;28 July 2024 05:09;F9  B5 B1077.14;Cape Canaveral , SLC‑40;Starlink Group 10-4 (23 satellites);~17,100 kg (37,700 lb);LEO;SpaceX;Success;Success ( ASOG );An East Coast v2 mini Starlink launch to their Generation 2 network. 300th Falcon first-stage reflight.;
F9-357;357;28 July 2024 09:22;F9  B5 B1071.17;Vandenberg , SLC‑4E;Starlink Group 9-4 (21 satellites);~16,500 kg (36,400 lb);LEO;SpaceX;Success;Success ( OCISLY );A West Coast v2 mini Starlink launch to their Generation 2 network. Including 13 satellites with direct-to-cell connectivity.;
F9-358;358;2 August 2024 05:01;F9  B5 B1078.12;Kennedy , LC‑39A;Starlink Group 10-6 (23 satellites);~17,100 kg (37,700 lb);LEO;SpaceX;Success;Success ( ASOG );An East Coast v2 mini Starlink launch to their Generation 2 network.;
F9-359;359;4 August 2024 07:24;F9  B5 B1082.6;Vandenberg , SLC‑4E;Starlink Group 11-1 (23 satellites);~17,100 kg (37,700 lb);LEO;SpaceX;Success;Success ( OCISLY );A West Coast v2 mini Starlink launch to their Generation 2 network.;
F9-360;360;4 August 2024 15:02;F9  B5 B1080.10;Cape Canaveral , SLC‑40;CRS NG-21;3,857 kg (8,503 lb);LEO ( ISS );Northrop Grumman ( CRS );Success;Success ( LZ‑1 );Second of three launches Northrop Grumman acquired from SpaceX while a replacement engine is developed for its Antares rocket. Unmanned  Enhanced Cygnus cargo spacecraft named in honor of Francis R. "Dick" Scobee . Eleventh flight with short nozzle second stage which has lower production cost and faster build time, but is only suitable for missions with lower performance requirements.;
F9-361;361;10 August 2024 12:50;F9  B5 B1067.21;Cape Canaveral , SLC‑40;Starlink Group 8-3 (21 satellites);~16,500 kg (36,400 lb);LEO;SpaceX;Success;Success ( JRTI );An East Coast v2 mini Starlink launch to their Generation 2 network. Including 13 satellites with direct-to-cell connectivity.;
F9-362;362;12 August 2024 02:02;F9  B5 B1061.22;Vandenberg , SLC‑4E;ASBM 1 ( GX 10A) & ASBM 2 ( GX 10B);~7,230 kg (15,940 lb);Molniya;Space Norway;Success;Success ( OCISLY );Space Norway launched two satellites built by Inmarsat for the Arctic Satellite Broadband Mission (ASBM) system into highly elliptical Molniya transfer orbits (apogee: 43,509 km (27,035 mi), perigee: 8,089 km (5,026 mi), 63.4° inclination) to provide communication coverage to high latitudes not served by geosynchronous satellites. Second booster to fly for the 22nd time.;
F9-363;363;12 August 2024 10:37;F9  B5 B1073.17;Kennedy , LC‑39A;Starlink Group 10-7 (23 satellites);~17,100 kg (37,700 lb);LEO;SpaceX;Success;Success ( ASOG );An East Coast v2 mini Starlink launch to their Generation 2 network.;
F9-364;364;15 August 2024 13:00;F9  B5 B1076.16;Cape Canaveral , SLC‑40;WorldView Legion 3 & 4 (2 satellites);1,500 kg (3,300 lb);LEO;Maxar Technologies;Success;Success ( LZ‑1 );Maxar Technologies built satellites.;
F9-365;365;16 August 2024 18:56;F9  B5 B1075.12;Vandenberg , SLC-4E;Transporter-11 (116 payload smallsat rideshare);Unknown;SSO;Various;Success;Success ( LZ‑4 );Dedicated SmallSat Rideshare mission to sun-synchronous orbit. Fifth time a second stage featured Falcon medium coast mission-extension kit.;
